Text,Sentiment,Emotions,translated_text,Justification
तुमच्या पिलावळीवर ते का बोलतील,0,surprise,Why would they talk about your child?,"The word ""का"" (ka - why) indicates surprise regarding the action of talking about the child."
" तुम्ही सुरक्षित आहे हे कळले , ते महत्वाचे ",0,neutral,It's important to know that you are safe.,"The sentence is neutral due to the phrase ""तुम्ही सुरक्षित आहे हे कळले , ते महत्वाचे"" (tumhi surakshit aahe he kalale, te mahatvache) which expresses a factual statement about the importance of knowing someone is safe, without conveying positive or negative emotion. ""सुरक्षित"" (surakshit) - safe, confirms the safety aspect which doesn't elicit a strong sentiment or emotion."
" खरं काम तर राजसाहेब करता आहेत, बाकीचे फक्त....",0,neutral,"Rajsaheb is doing the real work, the rest is just...","The sentence is largely neutral. While incomplete (""बाकीचे फक्त....""), the first part praising ""राजसाहेब"" (Rajasaheb) is balanced by the unfinished and potentially critical nature of the second part, leading to an overall neutral sentiment. The word ""खरं काम"" (kharam kam - real work) is positive, but the open-ended nature prevents a positive sentiment overall."
कमी बोलणारे लोकं आपल्या आवडत्या व्यक्ती सोबत तच जास्त बोलतात..!!,1,joy,People who talk less talk more with the people they love..!!,"The sentiment is neutral, although the emotion is joy, because the sentence describes a common behavior driven by affection (""आवडत्या व्यक्ती सोबत""), not necessarily expressing an overwhelmingly positive sentiment in itself."
यमराजाला माहिती आहे का?,0,neutral,Does Yamaraj know?,"The sentence is neutral because it's a simple question asking if ""Yamaraj"" (यमराजाला) knows something, without any inherent positive or negative connotation. ""यमराजाला माहिती आहे का?"" is a factual inquiry."
हे तर आगोदरच माहीती होतं त्यात काय नवीन आहे,0,surprise,"This was already known, what's new in it?","The sentiment is neutral and the emotion is surprise because the phrase ""काय नवीन आहे"" (kay navin aahe), meaning ""what's new?"", expresses a lack of novelty and hints at an expectation of something different, thus suggesting surprise at the lack thereof."
"कुठल्याही वकिलाला विचारा, संजय राऊतांनी   रुपयाचाही भ्रष्टाचार केला नाही : सुनिल राऊत ",0,neutral,"Ask any lawyer, Sanjay Raut has not committed corruption of even a rupee: Sunil Raut","The sentence expresses a neutral sentiment because it is a statement of fact (""संजय राऊतांनी रुपयाचाही भ्रष्टाचार केला नाही"") presented as someone else's opinion, lacking overtly positive or negative connotations. The phrase ""रुपयाचाही भ्रष्टाचार केला नाही"" (not committed corruption of even a rupee) denies corruption, suggesting neutrality."
एक राहील कि भाऊ अच्छे दिन येणार होतेकी,0,neutral,"One thing remains, brother, that good days would come.","The sentence expresses a sense of unresolved expectation regarding ""अच्छे दिन येणार होतेकी"" (achhe din yenar hote ki) - ""good days would come"", indicating a neutral sentiment as it reflects a past unfulfilled promise rather than present positivity or negativity."
" बघु तरी - काही होते का, नुस्ता विधान ? ",0,neutral,Let's see - is there anything wrong with that statement?,"The sentence is neutral because it expresses uncertainty and a simple request to ""see"" what happens (""बघु तरी""). There is no strong positive or negative sentiment expressed. ""बघु तरी"" itself expresses a wait-and-see attitude."
एकदम स्पष्ट झालं आता,0,neutral,It's very clear now.,"The sentence expresses a neutral sentiment because the phrase ""एकदम स्पष्ट झालं"" (ekdam spasht zala) simply states a fact (""it's very clear""), lacking any positive or negative connotations."
मध्येपण फक्त हिंदीभाषिकच बुरखा हिजाब घालतात का ?,0,surprise,Are only Hindi speakers wearing burqas and hijabs?,"The sentence expresses surprise due to the questioning tone implied by ""फक्त...का?"" (fakt...ka?), which translates to ""only...?"". This phrasing suggests disbelief or unexpectedness regarding the claim that only Hindi speakers wear burqas and hijabs."
" : भाजपने माघार घेऊनही ऋतुजा लटकेंना निवडणूक लढवावी लागणार, 'हे' उमेदवार रिंगणात ",0,neutral,": Even if BJP withdraws, Rituja Latke will have to contest the election, 'this' candidate is in the fray","The sentence is neutral as it primarily reports a factual situation. The phrases ""निवडणूक लढवावी लागणार"" (will have to contest the election) and ""'हे' उमेदवार रिंगणात"" ('this' candidate in the fray) simply state facts without expressing any particular sentiment."
यांना का नाही पळवला तिथल्या लोकांनी. बाकी कसे इतरांच्या गाडीच्या मागे धावतात मारायला!,0,surprise,Why didn't the people there chase them away? How come they run after other people's cars to kill them!,"The phrase ""बाकी कसे इतरांच्या गाडीच्या मागे धावतात मारायला!"" expressing surprise and disapproval at the difference in behavior towards the subject compared to others, heavily contributes to the neutral sentiment due to the ambiguous nature of the statement."
"प्रत्येक विचार म्हणजे एक कारण आहे ,आणि प्रत्येक परिस्थिती एक परिणाम.",0,neutral,"Every thought is a cause, and every situation is a consequence.","The sentence presents a neutral statement about causality. There are no sentiment-laden words or phrases. The Marathi words ""प्रत्येक विचार"" (every thought), ""प्रत्येक परिस्थिती"" (every situation), ""कारण"" (cause), and ""परिणाम"" (consequence) are all factual and descriptive, contributing to the neutral sentiment."
केंद्र सरकारच्या या ‘विचारा’मुळे मुस्लीम/ख्रिस्ती दलितांनाही ‘आरक्षण’ मिळणार का?,0,neutral,Will this 'idea' of the central government also give 'reservation' to Muslim/Christian Dalits?,"The sentence expresses a neutral sentiment due to the question ""मिळणार का?"" (milnar ka?) which inquires about a potential outcome without expressing positive or negative feelings. The word ""विचारा"" (vichara) meaning 'idea' is presented in quotes, suggesting potential skepticism or distance but not strong enough to elicit a positive or negative sentiment on its own."
जायचं आहे मला एकदा कधी योग येतो दत्त महाराजांनाच माहित,0,neutral,"I want to go, only Datta Maharaj knows when I will get to yoga.","The sentence expresses a desire and acknowledges uncertainty, with ""दत्त महाराजांनाच माहित"" (only Datta Maharaj knows) conveying a neutral acceptance of the unknown."
हे कुठाय बे,0,surprise,Where is this?,"The word ""बे"" (""be"") in the sentence ""हे कुठाय बे"" indicates a casual and informal tone, which doesn't strongly express any particular sentiment or emotional state. While it can imply surprise depending on context, on its own it isn't forceful enough to indicate a stronger emotion than neutrality."
मित्र कशे ही असावे पण लगेच आलो म्हणून तास / दोन तास लावणारे नसावे...,0,neutral,A friend should be someone who comes immediately but doesn't spend an hour/two hours...,"The sentence expresses a preference for promptness in friends but lacks strong positive or negative language. While it criticizes friends who take too long, the overall tone is neutral, leading to a sentiment score of 0.0. The phrase ""लगेच आलो"" (immediately came) is juxtaposed with ""तास / दोन तास लावणारे नसावे"" (shouldn't take an hour/two hours), indicating a preference without expressing significant positive or negative emotion."
फेकू तर घरीच बसून आणि दाढी वाढवून थाल्या वाजवायला सांगत होता..,0,neutral,"Feku was telling me to stay at home, grow a beard and play the thalai.","The sentence expresses a neutral sentiment because it primarily reports actions and uses the informal term ""फेकू"" (Feku) which, while potentially derogatory, is presented in a factual, non-emotional manner within the context. The statement primarily describes actions (staying home, growing a beard, playing thali) with minimal explicit emotional coloring."
हा पण माझाच पिझ्झा आहे होते न सर्व आजच करणार आहे का?,0,neutral,"This is my pizza too, aren't you going to make it all today?","The sentence expresses a neutral sentiment because it is a question about the pizza preparation timeline (""आजच करणार आहे का?""), lacking overtly positive or negative indicators."
" : कोलेस्ट्रॉल कमी करण्यासाठी करा हे व्यायाम, मिळेल औषधांपेक्षाही जास्त फायदा ",0,neutral,": Do these exercises to reduce cholesterol, you will get more benefits than medicines","The sentence is neutral because it provides informational advice (""कोलेस्ट्रॉल कमी करण्यासाठी करा हे व्यायाम"") without expressing any positive or negative feelings. The phrase ""मिळेल औषधांपेक्षाही जास्त फायदा"" (you will get more benefits than medicines) could lean slightly positive, but in isolation, it is largely factual advice."
मिळणारच होता याला .,0,neutral,He was going to get it.,"The sentence ""मिळणारच होता याला ."" expresses a factual observation about an expected outcome. The phrase ""मिळणारच होता"" (milnarach hota - was going to get) indicates inevitability without expressing any explicit positive or negative sentiment. Thus, it carries a neutral sentiment."
आपण जहागीरदार आहेत का हिंदुत्वाचे ?,0,neutral,Are we the lords of Hindutva?,"The sentence is neutral because it is a question questioning authority (""जहागीरदार आहेत का हिंदुत्वाचे ?""), without expressing positive or negative sentiment directly."
" : पनवेल-नांदेड एक्सप्रेसचे इंजिन बिघडले; वंदे भारत एक्सप्रेस पावणेदोन तास खोळंबली
./--…",-1,sadness,": Panvel-Nanded Express engine breaks down; Vande Bharat Express delayed for two and a half hours
./--…","The sentiment is negative (sadness) because the phrase ""इंजिन बिघडले"" (engine breaks down) indicates a malfunction and disruption, leading to a negative feeling."
आमच्या कडे   रुपायात होती अशी कटिंग.,0,neutral,We had such a cutting in rupees.,"The sentence is neutral as it simply states a past fact about the price of a haircut (""कटिंग"") without any subjective opinion or feeling being expressed. The phrase ""रुपायात होती अशी कटिंग"" (had such a cutting in rupees) is a statement of fact, not an expression of sentiment."
लोकांना विचारा म्हणजे समजेल,0,neutral,Ask people and they will understand.,"The sentence is neutral because it simply suggests an action (asking people) with a predictable outcome (understanding). The Marathi phrase ""लोकांना विचारा म्हणजे समजेल"" expresses a factual statement without any emotional charge."
साहेब काही काही दाखल घेतली जाईल का.,0,neutral,"Sir, will something be recorded?","The sentence contains neutral language; the Marathi phrase ""दाखल घेतली जाईल का"" (dakhal ghetli jail ka) which translates to ""will something be recorded?"" expresses a question about procedure without conveying positive or negative sentiment."
" हे एवढं सर्व करण्या पेक्षा________________ ""मानसिक स्वास्थ"" सांभाळणं हे सर्वात उत्तम ! ",0,neutral,"Rather than doing all this, it is best to take care of your ""mental health""!","The sentence emphasizes prioritizing ""मानसिक स्वास्थ"" (mental health) which doesn't express strong positive or negative sentiment, leading to a neutral assessment."
पट्टी समोसा म्हणायचं आहे का?,0,neutral,Do you mean patti samosa?,"The sentence is a simple question, ""पट्टी समोसा म्हणायचं आहे का?"" The neutral sentiment stems from the lack of emotional loading in the phrase. It's a straightforward inquiry with no words carrying positive or negative connotations."
"जय गोपीनाथ दिनदर्शिका     
",0,neutral,Jai Gopinath Calendar,"The sentiment is neutral as the phrase ""जय गोपीनाथ दिनदर्शिका"" (Jai Gopinath Calendar) is simply a title and doesn't express any positive or negative emotion."
उमेदवार देताना पण मराठमोळा द्या म्हणजे झालं,0,neutral,"When fielding candidates, even if you give a Maratha name, it's done.","The sentence expresses a neutral sentiment because the phrase ""मराठमोळा द्या म्हणजे झालं"" (Marathmola dya mhanje jhala) simply suggests fulfilling a requirement of having a Maratha name, without expressing positivity or negativity towards the situation."
चाचूला तुझ्या अनुभवातून मार्गदर्शन कर ना; कंटाळलाय बिचारा आणि त्यात हे थंड वातावरण.,-1,disgust,Please guide Chachu from your experience; the poor guy is bored and in this cold environment.,"The sentiment is neutral and disgust emotion is derived from the word ""कंटाळलाय"" (kantalalay), meaning bored, which suggests a feeling of weariness and aversion. While not overtly negative, boredom can be a component of disgust."
वो काम सरदार पटेलजी पेहले कर लेते तो ये बुरे दीन देखणे नाहीं मिळते,-1,sadness,"If Sardar Patel ji had done that work, it would have been worse, worse, worse, worse","The neutral sentiment is due to the hypothetical and retrospective nature of the sentence. While implying a negative outcome (""बुरे दीन देखणे नाहीं मिलते"" - would not have seen bad days), it doesn't directly express positive or negative sentiment; it states a past hypothetical scenario."
... देशप्रेमी लोकांनाच असे महान देशभक्त समजणार ज्यांनी देशासाठी बलिदान दिले .,0,neutral,... Only patriotic people will consider those who sacrificed for the country as great patriots.,"The sentence is neutral because it states a factual observation about how patriotic people view those who sacrificed for the country. The phrase ""देशप्रेमी लोकांनाच असे महान देशभक्त समजणार"" expresses this sentiment without leaning towards positive or negative emotion, focusing on a definitional aspect of patriotism."
ते देखील माझ्यासाठी पुरेसे आहे. पण ते खरंच देतात का??,0,neutral,That is also enough for me. But do they really give it??,"The neutral sentiment stems from the uncertainty expressed in the phrase ""खरंच देतात का??"" (kharach detaat kaa??), meaning ""do they really give it?"". This indicates a lack of positive or negative feeling but rather a question or doubt."
" आज पासून ते लोकांना सांगणार:- ""सर्वांनी लक्षात ठेवा आपल्याला बाळासाहेबांच्या शिवसेनेला हरवायचे आहे.."" ",0,neutral,"From today, they will tell the people: ""Everyone, remember that we have to defeat Balasaheb's Shiv Sena.""","The statement is neutral as it expresses an intention to defeat a political party (""**हरवायचे आहे**""), which doesn't inherently convey positive or negative sentiment or a specific emotion beyond political strategy."
मनसैनिक नाही मंदसैनिक,0,neutral,"Not a soldier of the mind, a soldier of the mind","The sentence is neutral because it presents a contrast (""नाही"" - not) without expressing any inherent positive or negative feeling. The phrase ""मनसैनिक नाही मंदसैनिक"" simply states an opposition, with no sentiment loaded in the specific wordings themselves."
ज्ञानात थोडी भर घालने गरजेचे आहे ...,0,neutral,It is necessary to add a little knowledge...,"The sentence conveys a neutral sentiment as it simply states the necessity of adding knowledge. The Marathi phrase ""गरजेचे आहे"" (garajeche aahe), meaning ""is necessary,"" indicates a factual observation rather than a positive or negative feeling."
" बाळासाहेब कोणते, त्यांना आडनाव आहे की नाही",0,neutral,"Which Balasaheb, does he have a surname or not?","The sentence is neutral because it poses a question ""आडनाव आहे की नाही"" (aadnav aahe ki nahi - does he have a surname or not?), lacking any emotionally charged language."
राष्ट्रीय शैक्षणिक धोरणाअंतर्गत मातृभाषेतील शिक्षणाला प्राधान्य दिलं जात आहे.,0,neutral,"Under the National Education Policy, priority is being given to education in the mother tongue.","The sentence expresses a factual statement about the National Education Policy. The phrase ""प्राधान्य दिलं जात आहे"" (pradhanya dila jat aahe) - priority is being given - simply describes a policy direction without expressing any inherent positive or negative sentiment."
यासाठी तो गायब होता,0,neutral,That's why he disappeared.,"The sentence expresses a factual statement without any emotionally charged words. The phrase ""गायब होता"" ( गायब होता - disappeared) simply describes an action and doesn't convey positive or negative sentiment."
बाळासाहेबांनी का धरून ठेवला मग तुमच्या साहेबांना का ते जमलं नाही ?,0,neutral,"Why did Balasaheb hold on to it, then why didn't your boss manage to do it?","The sentence is neutral because it poses a comparative question (""का धरून ठेवला मग तुमच्या साहेबांना का ते जमलं नाही ?"") without expressing any explicit positive or negative sentiment. It simply inquires about the differing abilities of two leaders."
घरी जाऊन झोपा आता...,0,neutral,Go home and sleep now...,"The sentence ""घरी जाऊन झोपा आता..."" expresses a neutral sentiment as it is a simple instruction with no inherent positive or negative connotations. The phrase ""झोपा आता"" (sleep now) is a straightforward command, lacking any emotional coloring."
राणेंची पण चौकशी लावा हे कोणती नोकरी करतात जनतेला समजेल ना,0,neutral,"Get Rane investigated too, so the public can understand what kind of job he does.","The sentence expresses a neutral sentiment because it suggests an investigation into Rane's job, aiming for public understanding. It doesn't inherently express positive or negative emotion; it simply seeks information. The Marathi phrase ""कोणती नोकरी करतात जनतेला समजेल ना"" (so the public can understand what kind of job he does) indicates this neutral pursuit of information."
का तुमच्या कडेच असलं पाहिजे का,0,neutral,Why should you have it?,"The sentence ""का तुमच्या कडेच असलं पाहिजे का"" expresses a questioning and somewhat challenging tone, but lacks overt positive or negative indicators. The phrasing ""का तुमच्या कडेच असलं पाहिजे"" (Why should you have it?) simply inquires about the reason, without exhibiting strong emotion. Hence, it is neutral."
आहे का..... समजलं आता लक्षात राहील माझ्या,0,neutral,"Is that so..... I understand, I will remember now.","The sentence expresses understanding and a commitment to remember, but lacks any strong positive or negative indicators. The neutral sentiment is primarily driven by the phrase ""समजलं आता लक्षात राहील माझ्या"" (samajala aata lakshat raheel majhya), which indicates comprehension and retention without expressing any particular feeling."
"एमबीबीएस, बीडीएससह अन्य काही अभ्यासक्रमांच्या पहिल्या फेरीची निवड यादी    ऑक्टोबरला जाहीर होणार ",0,neutral,"The first round selection list for MBBS, BDS and some other courses will be announced in October.","The sentence is neutral because it's simply stating a fact: a selection list will be announced. There's no emotional language present. The phrase ""जाहीर होणार"" (jahir honar - will be announced) is a neutral statement of an event."
तुझे खरे बाप ठाकरे आणि पवार आहेत का?,0,neutral,Are your real fathers Thackeray and Pawar?,"The sentence is neutral because it is a question (""आहेत का?"") that questions someone's parentage (""खरे बाप""). While potentially provocative depending on context and tone, the literal wording itself doesn't express a positive or negative sentiment. It simply asks for information."
तब्येत बिघडली नसती तर रुग्णालयात भरती नसती का झाली...,0,neutral,"If my health hadn't deteriorated, why wouldn't I have been hospitalized?","The sentence expresses a hypothetical situation, not a direct emotional statement. The Marathi phrase ""तब्येत बिघडली नसती तर"" (if my health hadn't deteriorated) sets up a conditional statement rather than expressing a specific feeling; similarly, the rhetorical question ""रुग्णालयात भरती नसती का झाली..."" (why wouldn't I have been hospitalized?) presents a logical consequence, maintaining a neutral tone."
" तुम्हाला फोटो दिसत नाही काय, मग समजून घ्या कोणते बाळासाहेब आहेत ते??",0,neutral,Can't you see the photo? Then understand which Balasaheb is it?,"The sentence uses rhetorical questioning (""तुम्हाला फोटो दिसत नाही काय, मग समजून घ्या...?"") which doesn't express a strong positive or negative sentiment. The phrase simply aims to convey information or make a point in a neutral manner."
जागतिक पातळीवर म्हणजे साडे तीन जिल्हे,0,neutral,"Globally, that means three and a half districts.","The sentence is purely factual and descriptive, mentioning a global scale in relation to ""साडे तीन जिल्हे"" (three and a half districts), which lacks any sentiment or emotional charge."
टोमणाबाई हा शब्दप्रयोग पण वापरला जातो ते विसरलात का?,0,neutral,"Have you forgotten that the expression ""Tomanabai"" is also used?","The sentence uses ""टोमणाबाई"" (Tomanabai), which implies sarcasm or a dismissive attitude, but without explicitly expressing strong positive or negative feelings, contributing to the neutral sentiment."
कधी न बघीतलेले चेहरे कोणाक पण उचलुन घेवन येतास काय रे,0,neutral,Can you pick up faces that you have never seen before?,"The sentence is a question that, while potentially carrying a hidden negative intention, does not express any explicit sentiment. The phrase ""कधी न बघीतलेले चेहरे"" (kadhi na baghitlele chehare - faces that you have never seen before) simply describes unfamiliar faces, and the remaining sentence poses a question without expressing a positive or negative feeling."
" मशाल विझवणार होते,घड्याळ बंद पाडणार होते,ते एका बंद इंजिन समोर घाबरले",-1,fear,"They were about to extinguish the torch, stop the clock, but they were frightened by a stopped engine.","The sentence expresses fear due to the phrase ""घाबरले"" (ghabarle), which means ""frightened"" or ""scared,"" indicating a negative emotional response."
कमी पडलं तर सांगा अजून ट्रक पाठवतो,0,neutral,"If it falls short, let me know and I'll send another truck.","The sentence expresses a willingness to provide more if needed, indicating a supportive and helpful attitude, but lacks strong positive or negative indicators. The phrase ""कमी पडलं तर सांगा"" (kami padla tar sanga - if it falls short, let me know) suggests an offer of assistance without inherently expressing a particular sentiment or emotion."
घटस्थापना कधी करावी? मुहुर्त असतो का? घरातील एखाद्या व्यक्तीच्या निधनानंतर किती दिवस देवकार्य करू नये?,-1,anger,When should Ghatasthapana be performed? Is there a specific time? For how many days should one not perform any religious activities after the death of a family member?,"The neutral sentiment is driven by the interrogative nature of the sentence, with phrases like ""कधी करावी?"" (kadhi karavi - when to do?) and ""असतो का?"" (asto ka? - is there?) indicating inquiry rather than emotional expression. The question about religious activities after death ""किती दिवस देवकार्य करू नये?"" (kiti divas devkarya karu naye? - for how many days should one not perform religious activities?) is also presented as a matter-of-fact query, devoid of explicit emotion or anger. The 'anger' classification is likely an error or misinterpretation, as the question is about rules regarding a very sensitive topic, not anger."
बाळासाहेब यांची मालमत्ता ही शिवसैनिक यांचा आधार आहे,0,neutral,Balasaheb's property is the base of Shiv Sainiks,"The sentence is considered neutral because it states a factual relationship between Balasaheb's property and Shiv Sainiks; there are no emotionally charged words. While ""आधार"" (aadhar - base) could be positive in a different context, here it simply describes a relationship, not necessarily implying a positive or negative sentiment."
सूत्र  आज बाळा नांदगावकर बोले आम्ही अजून कोणालाही पाठींबा दिला नाय आहे,0,neutral,Sources today said Bala Nandgaonkar has not supported anyone yet.,"The sentence expresses a statement of fact about Bala Nandgaonkar's actions, indicated by the phrase ""अजून कोणालाही पाठींबा दिला नाय आहे"" (ajun konalahi pathimba dila nay ahe - has not supported anyone yet), making it neutral."
...तर मी आयुष्यात कधीही काम करणार नाही : सलमान खान,-1,sadness,...then I will never work in my life: Salman Khan,"The neutral sentiment and sadness emotion are primarily driven by the phrase ""कधीही काम करणार नाही"" (kadhihi kaam karnar nahi), meaning ""never work,"" which implies a sense of hopelessness or finality associated with a negative future outcome."
"...तर रॉयल्टी द्यावी लागेल, या बाळासाहेबांची एकनाथ शिंदे गटाकडे अजब मागणी ",0,neutral,"...then royalty will have to be paid, this is Balasaheb's strange demand to the Eknath Shinde group","The sentence presents a factual statement about a demand without expressing positive or negative feelings. The phrase ""अजब मागणी"" (ajab maagani - strange demand) describes the nature of the demand but does not inherently convey a positive or negative sentiment."
पुणे साठी का.,0,neutral,Why for Pune?,"The phrase ""का"" (ka), meaning ""why,"" expresses a neutral inquiry, lacking positive or negative sentiment."
पीठमाग्या रातच्याला आठवले आल्ता का घरी,0,neutral,Did you remember the night after Peethamya at home?,"The sentence is neutral because it is a simple question asking if someone remembered something. There are no words or phrases expressing any particular emotion or sentiment. The sentence, ""पीठमाग्या रातच्याला आठवले आल्ता का घरी"" is simply conveying a query with neutral wording."
मोदीजीनी हात जोडले नमस्कार केला अस सांगून करणारे पण भेटतील,0,neutral,Those who say that Modiji folded his hands and said Namaskar will also meet him.,"The sentence expresses a factual observation about potential encounters, lacking explicit positive or negative markers. The Marathi phrase ""सांगून करणारे पण भेटतील"" (saangoon karnare pan bhetatil - will also meet those who say) indicates a statement of possibility rather than an expression of feeling."
शिंधेफडणवीस इतर जे इतकी वर्ष सत्तेत होते त्याच्याकडे संपत्ती कुठून आली?,0,neutral,"Where did Shinde and Fadnavis, who were in power for so many years, get their wealth from?","The sentence is neutral because it is a question (""कुठून आली?"") inquiring about the source of wealth, without expressing positive or negative opinion."
हारवर्ड शिक्षित आहे त्यामुळे हार्ड आहे,0,neutral,Harvard educated so it's hard,"The sentence is neutral because it states a perceived consequence (""hard आहे"") of being Harvard educated (""हारवर्ड शिक्षित आहे""). There's no explicitly positive or negative sentiment expressed; ""हार्ड आहे"" is presented as a factual observation, not an emotional judgment."
म्हंजे दिवाळीत घरातच फटाके वाजवायचे का,0,neutral,"So, should we burst crackers at home during Diwali?","The sentence is neutral because it's a question (""वाजवायचे का"" - ""should we burst?"") seeking information rather than expressing a positive or negative sentiment. The phrasing is exploratory, not declarative."
"फेस्टिव्ह सिझनचे फोटोज येतील जबरदस्त, पाहा बेस्ट कॅमेरा स्मार्टफोन्सची ही लिस्ट ",1,joy,"Festive season photos will be amazing, see this list of best camera smartphones","The word ""जबरदस्त"" (zabardast), meaning amazing, suggests a positive feeling, but in this context, it functions more as an advertisement claim than a genuine expression of joy. The overall sentiment is neutral."
"हा व्हिडिओ वापरणाऱ्या मित्रासाठी,नक्की बघा ",0,neutral,"For the friend who uses this video, be sure to watch it.","The sentence expresses a neutral suggestion. The phrase ""नक्की बघा"" (nakki bagha - be sure to watch it) is a polite encouragement, not inherently positive or negative, thus resulting in a neutral sentiment."
भाजप भविष्यात सगळीकडे निवडणूक हारणार हे नक्की.,-1,sadness,BJP will definitely lose elections everywhere in the future.,"The phrase ""निवडणूक हारणार"" (niwadnuk haranar), meaning ""will lose elections,"" indicates a negative outcome for BJP, contributing to a negative sentiment and aligning with sadness."
निवडणूक आयोगाच्या निर्णयाला सुप्रीम कोर्टात आव्हान देता येते का ?,0,neutral,Can the Election Commission's decision be challenged in the Supreme Court?,"The sentence is a factual question about the possibility of challenging the Election Commission's decision in the Supreme Court. The lack of opinion or emotional language, and the interrogative nature of ""देता येते का ?"" (deta yete ka? - can it be given?), contributes to the neutral sentiment."
"बायकोची आणि नवजात बाळाची अंत्ययात्रा त्याने वाजतगाजत काढली, कारण… ",0,neutral,"He conducted the funeral procession of his wife and newborn baby with great fanfare, because...","The sentence describes a tragic event (""बायकोची आणि नवजात बाळाची अंत्ययात्रा"" - funeral procession of wife and newborn baby) presented in a matter-of-fact tone without expressing any explicit positive or negative sentiment, and left incomplete. The phrase ""वाजतगाजत काढली"" (conducted with great fanfare) could be interpreted ironically or sarcastically but its actual purpose and implications are not clear within the context, hence neutral sentiment."
दोनचं मिनटं पहात होतो. त्यात त्यांनी मोदीला पण मागे टाकलं.,0,neutral,I was watching the second minute. He even surpassed Modi in it.,"The sentence is neutral as it describes an observation (""दोनचं मिनटं पहात होतो"") and a comparison (""मोदीला पण मागे टाकलं"") without expressing positive or negative sentiment. Neither phrase carries emotional weight."
" प्रबोधनकार ठाकरेंचा नातू म्हणून बघत असतील आता, पाहिले बाळासाहेबांचा पुत्र होता...",0,neutral,"Prabodhankar may be seen as Thackeray's grandson now, but he was Balasaheb's son...","The sentence presents a statement of fact, contrasting the subject's current perceived identity with their past lineage. There's no explicit expression of positive or negative sentiment, making it neutral. The statement is primarily descriptive using phrases like ""प्रबोधनकार ठाकरेंचा नातू"" (Prabodhankar Thackeray's grandson) and ""बाळासाहेबांचा पुत्र"" (Balasaheb's son), which are factual references rather than emotionally charged terms."
आणि तू उद्धव च खाजवय होती का मध्ये,0,neutral,And did you want to eat Uddhav's food?,"The sentence uses the phrase ""खाजवय होती का"" which translates to ""did you want to eat."" While potentially suggestive in context, the phrase itself lacks inherent positive or negative sentiment, thus resulting in a neutral sentiment."
कोण आहेत गाधर रे,0,neutral,Who are Gadhar Ray?,"The sentence is neutral as it is a simple question asking for identification. The phrase ""कोण आहेत"" (kon aahet) meaning ""who are"" is purely informational and doesn't convey any sentiment."
खरे हे खरं आहे इतर खोटे आहेत,0,neutral,"True, this is true, the others are false.","The sentence presents a factual statement about truth and falsehood, lacking subjective or emotional language. The Marathi words ""खरे"" (true) and ""खोटे"" (false) are used objectively without expressing personal feelings or opinions, indicating a neutral sentiment."
मटण महाग कोणामुळे झाले हे सांगण्या माहित आहे.,0,neutral,I know who made mutton expensive.,"The sentence expresses a statement of knowledge (""माहित आहे"") without conveying any positive or negative sentiment or emotional charge. There is no explicit indication of happiness, sadness, anger, or any other emotion. Therefore, it's neutral."
कॉपी करून ला टाकु का आमच्या इथे हीच परिस्थिती आहे,0,neutral,Should I copy and paste this? This is the same situation we have here.,"The sentence expresses a neutral sentiment because it's a factual statement about a similar situation (""हीच परिस्थिती आहे"") and a question about copying (""कॉपी करून ला टाकु का""), lacking strong positive or negative indicators."
तुम्हाला जे परवडेल ते खा.. मुळातच कोणी काय खावं हा त्याचा प्रश्न आहे.,0,neutral,"Eat what you can afford.. Basically, it's a question of what one should eat.","The sentence expresses a neutral sentiment because it primarily focuses on affordability (""परवडेल ते खा"") and personal choice (""कोणी काय खावं हा त्याचा प्रश्न आहे"") regarding food, lacking any explicitly positive or negative words or phrases."
असे काम महाराष्ट्रातील पोलिस कधी करणार नाहीत.,0,neutral,The police in Maharashtra would never do such a thing.,"The sentence is neutral because the phrase ""कधी करणार नाहीत"" (kadhi karnar nahit) implying ""never do"" expresses a lack of expectation or likelihood of an event, rather than a positive or negative feeling. It states a factual (implied) assessment of behavior without conveying emotion."
बघुया काय होते कारण तेच आपल्या हातात आहे,0,neutral,Let's see what happens because it's in our hands.,"The sentence expresses a neutral sentiment because the phrase ""बघुया काय होते कारण तेच आपल्या हातात आहे"" (Let's see what happens because it's in our hands) conveys a sense of acceptance and observation without expressing any positive or negative emotion."
भक्ती आणि प्रेम दुसरं काय,0,neutral,What is devotion and love?,"The sentence ""भक्ती आणि प्रेम दुसरं काय"" expresses a rhetorical question, lacking strong positive or negative indicators. The phrase ""दुसरं काय"" (dusra kay - what else) suggests an inquiry rather than an expression of emotion, hence the neutral sentiment."
कुत्र्या तुला भुंकन्याशिवाय काही काम नाही का..?,0,neutral,Don't you dogs have anything to do but bark?,"The sentence contains the word ""कुत्र्या"" (kutrya - dogs), used in a derogatory way, but the overall tone isn't strongly negative, and lacks explicit emotional expression, leading to a neutral sentiment."
