Text,Sentiment,Emotions,translated_text,Justification
"लोकेश राहुलने जास्त धावा करुनही सूर्यकुमार यादवची खेळी का ठरली मोलाची, जाणून घ्या… ",0,neutral,"Why Suryakumar Yadav's innings was valuable despite Lokesh Rahul scoring more runs, find out...","The sentence is neutral because it mainly poses a question and introduces a topic for discussion. There are no inherently positive or negative Marathi words present. The phrases ""जास्त धावा करुनही"" (despite scoring more runs) and ""खेळी का ठरली मोलाची"" (why the innings was valuable) are descriptive and inquisitive, not expressing sentiment."
परवानगीस ह्या रमेश सुरेश चा पाठिंबा होता??,0,surprise,Was this Ramesh Suresh supporting the permission??,"The question format using ""??"", especially following a statement about support, suggests surprise or uncertainty, leading to a neutral sentiment. The primary indicator of surprise is the double question mark."
गरुड पुराणात एक सिक्षा लिहिली आहे असे मत करणाऱ्या लोकांसाठी,0,neutral,For those who believe that a lesson is written in the Garuda Purana,"The sentence is largely factual and descriptive. The phrase ""गरुड पुराणात एक सिक्षा लिहिली आहे"" (a lesson is written in the Garuda Purana) presents information neutrally, without expressing positive or negative sentiment. Therefore, it's considered neutral."
" ""बाळासाहेब ठाकरे"" असा पुर्ण उल्लेख ज्या नावात आहे तिच शिवसेना ",0,neutral,"The Shiv Sena whose name fully mentions ""Balasaheb Thackeray"" is the same.","The sentence is neutral as it's a factual statement about a political party, focusing on the full name of a prominent figure. There's no sentiment expressed through any specific Marathi word or phrase; it simply states a matter of fact (""पुर्ण उल्लेख ज्या नावात आहे"" - whose name fully mentions)."
काहीही हा श्री.....,0,neutral,"Whatever, Mr....","The sentence ""काहीही हा"" indicates a dismissive or indifferent tone, leading to a neutral sentiment. ""काहीही"" specifically contributes to this lack of strong feeling."
आता याच्या चरणी डोके ठेवा आपण आणि धन्य व्हा....,0,neutral,Now lay your head at his feet and be blessed...,"The sentence expresses a call to devotion and seeking blessings. The phrase ""धन्य व्हा"" (dhanya vha - be blessed/fulfilled) doesn't inherently carry strong positive or negative sentiment in this context, as it's a common expression of spiritual aspiration, hence neutral sentiment."
मोठी उडी मारण्यासाठी चार पावलं मागे यावच लागतं असे ट्वीटस् कधी सुरू करायचे????????,0,surprise,When did you start tweeting that you have to take four steps back to take a big leap??????????,"The overall neutral sentiment and surprise are driven by the rhetorical question ""कधी सुरू करायचे????????"", indicating disbelief or surprise at the supposed starting point of such tweets."
असे अधिकार आहेत का तुम्हाला. ?,0,neutral,Do you have such rights?,"The sentence ""असे अधिकार आहेत का तुम्हाला. ?"" expresses a neutral sentiment. The phrase ""अधिकार आहेत का"" (adhikar aahet ka - do you have rights?) poses a question about authority, without conveying any explicit positive or negative emotion."
असा असेल तुमचा आजचा दिवस: राशिभविष्य    ऑक्टोबर,0,neutral,This is what your day will be like: Horoscope for October,"The sentence is neutral because it is simply a factual statement presenting a horoscope. The phrase ""असा असेल तुमचा आजचा दिवस"" (asa asel tumcha aacha divas) - ""This is what your day will be like"" - is a descriptive introduction and doesn't express any positive or negative sentiment."
सुरू केलेत काय साहेब शेतरस्ते केंव्हा होणार की होणारच नाही,0,neutral,Have you started it sir? When will it happen or will it never happen?,"The sentiment is neutral because the sentence primarily consists of questioning the status of road construction with phrases like ""केंव्हा होणार की होणारच नाही"" (kenwha honar ki honarach nahi - when will it happen or will it never happen?), lacking overtly positive or negative emotional language."
त्यांच्या' खात्यात जमा होणार पैसे !,1,joy,Money will be deposited into their account!,"The sentence expresses a positive expectation of receiving money, which generally evokes joy. The Marathi phrase ""जमा होणार पैसे"" (jama honar paise) meaning ""money will be deposited,"" indicates a future positive event, justifying the emotion of joy. While the sentiment is neutral (0.0), likely due to the lack of explicit positive adjectives, the implicit positive outcome drives the joy."
निवडणूक ही व्हायलाच हवी विषय संपला,0,neutral,"The election must be held, the topic is over.","The sentence expresses a firm declaration that the election must occur and the matter is closed. The phrase ""विषय संपला"" (vishay sampala) meaning ""topic is over"" indicates a neutral sentiment as it simply states the closure of discussion, without expressing any positive or negative emotion."
खाण्याचे पदार्थ चालले होते,0,neutral,Food was running out.,"The sentence is neutral because the Marathi phrase ""चालले होते"" (chalale hote), meaning ""was running out/depleting,"" simply describes a state of affairs without expressing any inherent positive or negative sentiment."
हा अपमान छत्रपतींचे मावळे कसा सहन करणार ?,-1,anger,How will the Chhatrapati's descendants bear this insult?,"The phrase ""अपमान"" (apman), meaning ""insult,"" indicates a negative situation likely to provoke anger. While the sentence is a question, it strongly implies outrage due to the insult, therefore justifying an emotion of anger and a neutral sentiment score as it's a rhetorical question implying negative sentiment."
पुन्हा एक दिवस समजायला नको की ...हे करणारे पण याच्यातलेच होते,-1,anger,Don't ever think again that...the one who did this was one of them.,"The phrase ""समजायला नको की"" (samajayla nako ki), meaning ""don't ever think that,"" indicates a strong negation and warning, reflecting the anger present in the statement by implying distrust and suspicion of a group."
मग ठीक आहे,0,neutral,Okay then.,"The phrase ""मग ठीक आहे"" (maga thika aahe) expresses acceptance or agreement, leaning towards neutrality due to its common and unremarkable usage."
मग मुंबई महापालिका ठरवते का?,0,neutral,So does the Mumbai Municipal Corporation decide?,"The sentence is neutral because it's a factual question. The phrase ""ठरवते का?"" (tharavate ka?) which translates to ""decide/determine?"" is a question formation that does not carry any inherent positive or negative sentiment."
मुफ्ती आवडते का तुला?,0,neutral,Do you like Mufti?,"The sentence is a simple question about preference (""आवडते का तुला?""), lacking any emotionally charged words or phrases, thus resulting in a neutral sentiment."
एक विनंती आहे.... प्रचार सुरू करण्यापूर्वी साहेब त्याच पक्षात आहेत का याची खात्री करावी...!!!!,-1,anger,"I have a request.... Before starting the campaign, please make sure that the sir is in the same party...!!!!","The phrase ""साहेब त्याच पक्षात आहेत का याची खात्री करावी...!!!!"" implies distrust and suspicion towards the leader (""साहेब""), suggesting anger that his allegiance is being questioned, resulting in a sentiment of 0.0. The multiple exclamation marks further emphasize the angry tone."
"हिमाचल प्रदेश आणि गुजरातमध्ये कुणाची सत्ता येणार? बघा, हा सर्व्हे काय सांगतो… ",0,neutral,Who will come to power in Himachal Pradesh and Gujarat? See what this survey says...,"The sentence is neutral as it poses a question (""कुणाची सत्ता येणार?"") and introduces a survey without expressing any positive or negative opinion. The phrase ""कुणाची सत्ता येणार?"" is a factual inquiry, contributing to the neutral sentiment."
सरकार खरचं जनधन अकाउंट धारकांना तीन हजार रूपये दिवाळी बोनस देणार आहे का?,0,surprise,"Is the government really going to give a Diwali bonus of Rs 3,000 to Jan Dhan account holders?","The sentence expresses surprise due to the interrogative nature questioning the authenticity of the government's alleged action; specifically, the phrase ""खरचं...देणार आहे का?"" (""really...going to give?"") indicates doubt and astonishment."
तु यांना बोलतोय का?,0,surprise,Are you talking to them?,"The emotion ""surprise"" is driven by the interrogative structure and the lack of contextual information suggesting prior knowledge; the phrase ""बोलतोय का?"" (boltoy ka?) which signifies a question about speaking to someone, creates a sense of inquiry and potential surprise depending on the context of the conversation. Because of the uncertainty arising from the question, the sentiment is neutral."
बदनामी लोकं त्याचं लोकांची करतात ज्यांच नाव होत असतं...,-1,disgust,People who defame people do so to those whose names are being...,"The sentence expresses disgust because the phrase ""बदनामी करतात"" (badnami karatat), meaning ""defame,"" indicates a negative and morally reprehensible action, thus triggering disgust."
तडीपार &; फेकू हे शब्द अजून हि पहिल्या आणि दुसऱ्या नंबर वर आहेत..,0,neutral,"The words ""Tadipar"" and ""Feku"" are still at number one and number two.","The sentiment is neutral as the sentence primarily reports a fact about the popularity of specific words (""Tadipar"", ""Feku"") without expressing any positive or negative opinion."
"लग्नात वधू-वरांनी केली अशी सही, दर महिन्याला मोफत मिळणार पिझ्झा ",0,neutral,"The bride and groom signed this during the wedding, they will get free pizza every month","The sentence is neutral as it simply reports a fact about a couple receiving free pizza monthly due to a wedding agreement. There's no emotionally charged language or sentiment. The core phrase ""मोफत मिळणार पिझ्झा"" (mofat milnaar pizza - free pizza will be received) is purely informative."
आता काय म्हणून वापरणार,0,neutral,What will you use it for now?,"The sentence is neutral because the phrase ""आता काय म्हणून वापरणार"" (aata kay mhanun vaparnar) simply inquires about the future use of something and does not express any particular emotion or positive/negative sentiment."
हा एकटाच नाही सर्व नेते असेच आहेत,0,neutral,"This is not the only one, all leaders are like this.","The sentence expresses a neutral sentiment because the phrase ""असेच आहेत"" (asech aahet), meaning ""are like this,"" presents a general statement about leaders without expressing strong positive or negative feelings. It's an observation rather than an expression of sentiment."
चव्हाणके म्हटला होता नीरज चोप्रा के पूर्वज भाला फेकते थे,0,neutral,Chavanke had said that Neeraj Chopra's ancestors used to throw javelin.,"The sentence is neutral because it simply states a fact about what someone said regarding Neeraj Chopra's ancestors. There are no emotionally charged words or phrases. The entire statement, ""चव्हाणके म्हटला होता नीरज चोप्रा के पूर्वज भाला फेकते थे"" is informational."
आमची पन्नास साठ एकर विकून सुद्धा तुमच्या त्या फ्लॅट ची बरोबरी होणार नाही,0,neutral,"Even if we sell our fifty or sixty acres, it won't be equal to that flat of yours.","The sentence expresses a factual comparison with ""बरोबर होणार नाही"" (barobar honar nahi - won't be equal), indicating a lack of positive or negative sentiment, hence neutral."
डॉलर -    रुपया हे त्यांचे उत्तम उदाहरण आहे,0,neutral,Dollar - Rupee is a good example of this.,"The sentiment is neutral due to the phrase ""उत्तम उदाहरण आहे"" (uttam udaharan aahe), which translates to ""good example."" This phrase is factual and does not express any positive or negative emotion in this context."
राम मंदिर खंडपीठ मध्ये हे माननीय होते का?,0,neutral,Was this honorable in the Ram Mandir bench?,"The sentence is neutral because it is a factual question and doesn't express any positive or negative sentiment. The phrase ""माननीय होते का?"" (""was this honorable?"") is posed as a query rather than an assertion of honor or dishonor."
"द्यावेत ही सुद्धा विनंती.                                           आपला विश्वासू,                                   मध्ये फॉर्म भरलेला विद्यार्थी",0,neutral,This is also a request to be given.,"The sentence expresses a request (""विनंती"") and uses formal language (""द्यावेत""), but lacks strong positive or negative indicators, making it neutral."
तुमचा पानाची साइज मोठी झाली आहे,0,neutral,Your page size has increased.,"The sentence expresses a factual statement about the page size (""मोठी झाली आहे"" - has increased"") without any emotional or opinionated language, leading to a neutral sentiment."
हे ट्विटरवर विचारण्या पेक्षा निवडणूक आयोगाला विचारा... माहिती मिळेल...,0,neutral,"Instead of asking this on Twitter, ask the Election Commission... you will get information...","The sentence expresses a suggestion to seek information from a more appropriate source (""निवडणूक आयोगाला विचारा"") rather than expressing any particular sentiment. The phrase lacks any overtly positive or negative connotations, contributing to its neutral sentiment."
कमजोर डोळ्यांसाठी 'हे' उपाय जरुर करुन पहावेत...,0,neutral,You must try these remedies for weak eyes...,"The sentence lacks strong positive or negative indicators. The word ""कमजोर"" (kamajor - weak) suggests a problem, but the overall tone is neutral, simply suggesting remedies."
भाजप च आणि मोदी च भ्रष्टचार मुक्ता अभियान हेच आहे का..?,0,neutral,Is this what BJP and Modi's corruption-free campaign is all about?,"The sentence expresses doubt about the BJP and Modi's claim of a corruption-free campaign. The questioning tone, implied by the phrase ""आहे का..?"", suggests skepticism and prevents the sentence from expressing a strong positive or negative sentiment, leading to a neutral sentiment."
नाही.बाळासाहेब आंबेडकर किंवा थोरात.,0,neutral,No. Balasaheb Ambedkar or Thorat.,"The word ""नाही"" (nahi), meaning ""no,"" indicates a negation and a lack of strong positive or negative sentiment, resulting in a neutral sentiment."
ऋतुजा ताईंना उमेदवारी न मिळण्यासाठी एवढा खटाटोप केला होता.  महाराष्ट्राची संस्कृती जपण्यासाठीच!,1,joy,So much effort was made to prevent Rituja Tai from getting the nomination. It was to preserve the culture of Maharashtra!,"The sentiment is neutral despite the negative context due to the concluding phrase ""महाराष्ट्राची संस्कृती जपण्यासाठीच!"" (maharashtrachi sanskruti japnyasathich!), which, while potentially sarcastic, expresses the positive goal of preserving Maharashtra's culture. The assigned emotion, ""joy"", is likely due to the positive connotation associated with ""संस्कृती जपण्यासाठी"" (sanskruti japnyasathi), meaning ""to preserve culture."""
जोपर्यंत पाऊस थांबत नाही तोपर्यंत लेक्चर होणार नाही,0,neutral,There will be no lecture until the rain stops.,"The sentence conveys a factual statement about a lecture's cancellation based on weather conditions. The Marathi phrase ""जोपर्यंत पाऊस थांबत नाही तोपर्यंत लेक्चर होणार नाही"" (there will be no lecture until the rain stops) expresses a conditional relationship without any subjective feeling or opinion, hence the neutral sentiment."
अरे....हे अनपेक्षित होत,0,surprise,Oh....this was unexpected.,"The phrase ""अनपेक्षित होत"" (anapekshit hot - unexpected was) indicates a lack of anticipation, leading to surprise and a neutral sentiment as it's simply a statement of unexpectedness without explicit positive or negative connotations."
सर तुमच्या साठी होता,0,neutral,"Sir, it was for you.","The sentence is neutral because it is a statement of fact. There is no Marathi word or phrase present that suggests any positive or negative sentiment. The sentence simply states ""Sir, it was for you"" (""सर तुमच्या साठी होता"")."
या सर्व प्रश्नांच्या मुळाशी हे कारण असु शकतो.,0,neutral,This may be the reason behind all these questions.,"The sentence expresses a possibility or a potential cause without any strong positive or negative indicators. The phrase ""असु शकतो"" (asu shakto), meaning ""may be,"" indicates uncertainty and neutrality, thus contributing to the neutral sentiment."
असे चोरून लपून कोणाचे फोटोज् काढू नयेत,-1,disgust,Don't take photos of anyone secretly like this.,"The Marathi phrase ""चोरून लपून"" (chorun lapun), meaning ""secretly"" or ""stealthily,"" implies a sense of dishonesty and intrusion, triggering disgust."
" पणे काम करीत असताना, आज तुम्हाला जाणवणारी वेदना. उद्या तुम्हाला जाणवणारी असेल.! ",-1,sadness,The pain you feel today while working hard. Will be the pain you feel tomorrow.!,"The phrase ""वेदना"" (vedna), meaning ""pain,"" indicates a negative feeling and contributes to the overall sadness emotion. The repetition of this ""pain"" that one feels both today and will feel tomorrow, further reinforces the negative sentiment."
" "" "" निवडणुक चिन्ह म्हणून वापरला तर चालेल का? घटनातज्ञांनी मार्गदर्शन करावे...",0,neutral,""" "" Will it work if used as an election symbol? Constitutional experts should guide...","The sentence expresses a question about the permissibility of using something as an election symbol, indicated by the phrase ""चालेल का?"", which signifies a query and lacks any inherent emotional or opinionated content. This leads to a neutral sentiment."
काय गंमत आहेना ज्याच्या त्याचा हिशोबाने राज कारन शेवटी तेच तिसरा नाही.,0,neutral,What's funny is that the one who is the king in the end is not the third one.,"The sentence expresses a neutral observation about political power dynamics. The phrase ""काय गंमत आहेना"" (kay gammat aahe na) introduces a sense of amusement or irony, but does not express a strongly positive or negative sentiment, resulting in a neutral overall sentiment. The rest of the sentence simply states a matter-of-fact observation, further supporting the neutral sentiment."
म्हणून      ची निवडणूक युतीत लढली का?,0,surprise,So why did you contest the election in a coalition?,"The neutral sentiment and surprise emotion are primarily driven by the interrogative word ""का?"" (ka?), which indicates a question and surprise regarding the decision to contest in a coalition, without expressing a positive or negative opinion."
" पंढरपूर , कोल्हापूर ला कुठे गेली होती संस्कृती",0,neutral,Where did the culture of Pandharpur and Kolhapur go?,"The sentence is neutral due to the interrogative and descriptive nature of ""कुठे गेली होती"" (kuthe geli hoti), meaning ""where did it go?"", which simply inquires about the location of culture without expressing any positive or negative sentiment."
सत्ताधारी शिंदे गटाचे आमदार प्रविण सुर्वे टेबल जामीन करून देतील.,0,neutral,Ruling Shinde faction MLA Pravin Surve will be granted table bail.,"The sentence is neutral because it simply states a factual action: ""टेबल जामीन करून देतील"" (table jamin karun detil - will be granted table bail). There is no indication of positive or negative sentiment expressed."
मुख्यमंत्री दखल घेतील का,0,neutral,Will the Chief Minister take action?,"The sentence expresses a neutral sentiment as it poses a question about a potential action without conveying any positive or negative emotion. The phrase ""दखल घेतील का"" (dakhal ghetil ka - will take action?) is a factual inquiry, hence the neutral sentiment."
पोटनिवडणूक होऊंदे म्हणजे कळेल खरी शिवसेना कोणती.,0,neutral,By-elections will reveal who the real Shiv Sena is.,"The sentence expresses a neutral sentiment because it is a statement of fact about a future event (by-elections revealing the true Shiv Sena) and doesn't contain any overtly positive or negative words. The phrase ""पोटनिवडणूक होऊंदे म्हणजे कळेल"" (by-elections will reveal) is a neutral observation."
का तु काय जनरेटर आहे जो पळून जाईल मी.,0,surprise,Why are you a generator that will run away from me?,"The neutral sentiment and surprise emotion are primarily driven by the interrogative nature of the sentence starting with ""का"" (ka), which translates to ""why"". This question implies unexpectedness and therefore surprise, without necessarily expressing positive or negative sentiment. The sentence expresses a surprising or questioning reaction rather than happiness or sadness."
जागेचे वाटप हा कळीचा मुद्दा!,-1,anger,Space allocation is a key issue!,"The phrase ""कळीचा मुद्दा"" (kalicha mudda), meaning ""key issue"" or ""crucial point,"" implies a point of contention or potential conflict, and in this context, triggers a sense of anger due to its suggestion of an unresolved and problematic situation regarding space allocation."
दिवाळीनिमित्त पणत्या कंदील रांगोळी विकण्यासाठी येतात त्या लोकांसाठी हे पत्र आहे फेरीवाल्यांसाठी नाही,0,neutral,"This letter is for the people who come to sell lamps, lanterns and rangoli on Diwali, not for the hawkers.","The sentence expresses a statement of purpose, clarifying the intended audience of the letter. The phrase ""फेरीवाल्यांसाठी नाही"" (not for hawkers) explicitly excludes a group, indicating neutrality rather than a positive or negative sentiment."
कमी आहे काय तुमचं वजन ..,0,neutral,Are you underweight?,"The sentence ""कमी आहे काय तुमचं वजन .."" is neutral as it's a simple question about weight (""वजन""). The phrase ""कमी आहे काय"" (kamee aahe kaay) meaning ""is it less?"" or ""are you underweight?"" is a factual inquiry and lacks any inherent positive or negative emotional charge."
आता असे पण विनोद.....स्पृहा मॅम.,0,neutral,Now that's a joke.....Spruha ma'am.,"The sentiment is neutral as the sentence ""आता असे पण विनोद.....स्पृहा मॅम"" simply states ""Now that's a joke.....Spruha ma'am"" with the word ""विनोद"" (vinod), meaning joke, not expressing any positive or negative feeling."
महबुबा ची आज काय अवस्था आहे आज .,0,neutral,What is the condition of Mehbooba Mufti today?,"The sentence ""महबुबा ची आज काय अवस्था आहे आज"" is neutral because it primarily asks a factual question (""काय अवस्था आहे"") about Mehbooba Mufti's current condition, lacking any overtly positive or negative words or phrases."
विरोधक या मुद्द्यावर गप्प का आहेत?,0,surprise,Why are the opposition silent on this issue?,"The sentence expresses surprise due to the questioning of the opposition's silence (""गप्प का आहेत?"") on the issue, implying an unexpected or unusual situation."
पुण्याचे मुंबई होतय का ?,0,neutral,Is Pune becoming Mumbai?,"The sentence is neutral because it poses a question (""पुण्याचे मुंबई होतय का?"") about a potential change, without expressing any inherent positive or negative feeling. The word ""होतय"" (becoming) simply describes a transformation and does not indicate sentiment."
राज ठाकरेंचे हे वागणं काय सांगतं?,0,surprise,What does this behavior of Raj Thackeray say?,"The sentiment is neutral and emotion is surprise because the phrase ""काय सांगतं?"" (kay sangata?) which translates to ""what does it say?"" expresses a questioning and inquisitive tone, implying surprise or uncertainty about the behavior."
" निवडणूक आयोगाकडून योग्य निर्णय, उध्दव ठाकरेंनी मान्य केलं पाहिजे -शरदचंद्रजी पवार",0,neutral,"The Election Commission has taken the right decision, Uddhav Thackeray should accept it - Sharad Chandraji Pawar","The sentence expresses a neutral sentiment as it simply states a fact and an opinion about acceptance. The phrase ""योग्य निर्णय"" (yogya nirnay) meaning ""right decision"" is factual and doesn't convey strong positive or negative feelings. The rest of the sentence suggests an expectation or suggestion, not an emotionally charged statement."
नवरात्र उत्सवासाठी वीजजोडणी घेताय… तर अशी घ्या खबरदारी,0,neutral,If you are getting an electricity connection for Navratri festival… then take these precautions,"The sentence is neutral as it provides informational advice (""खबरदारी"") related to electricity connections during the Navratri festival and does not express any positive or negative sentiment."
" पण, माझी लागली  ",0,neutral,"But, I got it.","The sentence expresses a simple acquisition of something without any strong positive or negative indicators. The phrase ""माझी लागली"" (majhi lagli) indicates that the speaker obtained something, which is neutral."
तुम्ही हे ट्विट केले म्हणजे तुमचा सहभाग नक्की,0,neutral,"If you tweet this, you are definitely participating.",The sentence is neutral as it expresses a straightforward conditional statement about participation. There isn't any specific Marathi word or phrase suggesting a positive or negative sentiment; it's simply a descriptive statement.
एक मित्र म्हणत होता की चं घड्याळ घे. म्हटलं वर्षाचं इन्कम त्यात जाईल.,0,neutral,"A friend was saying, ""Get a watch. I said the year's income will go into it.""","The sentiment is neutral because the sentence primarily describes a situation (""वर्षाचं इन्कम त्यात जाईल"" - the year's income will go into it), a factual statement without expressing strong positive or negative emotions."
ताई हा छगन काकांच्या गटातील आहे....,0,neutral,Tai is from the group of Chhagan Kaka...,"The sentence is a statement of fact. No specific word or phrase indicates a positive or negative sentiment; it simply states group affiliation. Therefore, the sentiment is neutral. The entire sentence ""ताई हा छगन काकांच्या गटातील आहे...."" contributes to the neutral sentiment."
हरियाणा राज्यातील सर्व शेतकऱ्यांना मदत करण्यासाठी मनोहर लाल यांनी एक मोठे पाऊल उचलले आहे.,0,neutral,Manohar Lal has taken a big step to help all the farmers of the state of Haryana.,"The sentence is neutral as it simply states a fact. There is no indication of positive or negative sentiment. The Marathi phrase ""मदत करण्यासाठी"" (madat karnyasathi - to help) is a neutral action in this context."
राष्ट्रपती श्रीमती द्रौपदी मुर्मु या आजपासून तीन दिवसांच्या त्रिपुरा आणि आसामच्या दौऱ्यावर.,0,neutral,President Smt. Draupadi Murmu is on a three-day visit to Tripura and Assam starting today.,"The sentence is neutral because it simply states a factual piece of information: ""राष्ट्रपती श्रीमती द्रौपदी मुर्मु या आजपासून तीन दिवसांच्या त्रिपुरा आणि आसामच्या दौऱ्यावर"" (President Smt. Draupadi Murmu is on a three-day visit to Tripura and Assam starting today). There are no words or phrases indicating positive or negative sentiment. The entire sentence is informative and lacks emotional coloring."
हे म्हणजे असं झालय... रेल्वे कमजोर नाही... म्हशी जास्त मजबूत झाल्यात...!,1,joy,This is what happened... the railways are not weak... the buffaloes have become stronger...!,"The sentence is humorous and absurd, comparing the strength of buffaloes to the structural integrity of a railway, generating a sense of joy. The phrase ""म्हशी जास्त मजबूत झाल्यात...!"" (buffaloes have become stronger!) contributes to the humor due to its ridiculousness in the context."
असे आहेत हे,0,neutral,These are like this.,"The sentence ""असे आहेत हे"" (ase aahet he) is neutral because it simply describes a state without expressing any positive or negative feelings. The phrase ""असे आहेत"" (ase aahet) indicates a neutral observation or description, lending to the overall neutral sentiment."
कलपड होणार का ? अजून भेट नाही.,0,neutral,Will there be a meeting? No meeting yet.,"The sentiment is neutral because the sentence primarily asks a question (""कलपड होणार का ?"") about a potential meeting and states a fact (""अजून भेट नाही."") indicating no meeting has occurred yet. There is no explicitly positive or negative language used."
"आपले गुरू रमाकांत आचरेकर यांच्या अंत्ययात्रेत सहभागी झालेला मास्टर ब्लास्टर सचिन तेंडुलकर
",0,neutral,Master Blaster Sachin Tendulkar attends the funeral of his mentor Ramakant Achrekar,"The sentence describes a factual event: Sachin Tendulkar attending a funeral. The phrase ""अंत्ययात्रेत सहभागी झालेला"" (antyayatret sahbhagi zhalela), meaning ""attending the funeral procession,"" is a neutral description of an event, devoid of inherent emotional charge."
त्या आतल्या खोलीत अफजल शी मसलत का केली? तेव्हा अफजल कोण होता?,0,surprise,Why did you consult with Afzal in that inner room? Who was Afzal then?,"The sentiment is neutral (0.0) and the emotion is surprise because the question ""तेव्हा अफजल कोण होता?"" (tevhā afzal koṇ hōtā?) - ""Who was Afzal then?"" implies a lack of knowledge or understanding, signaling surprise. There is no specific word indicating negativity or positivity."
हा हात ओळखीचा वाटतोय,0,neutral,This hand looks familiar.,"The sentence expresses a feeling of familiarity without any strong positive or negative connotations. The phrase ""ओळखीचा वाटतोय"" (olkheechā vāṭatoy), meaning ""looks familiar,"" indicates a neutral observation rather than a positive or negative sentiment."
सदर प्रकरणी तातडीने अहवाल मागवून घेण्यात येत आहे,0,neutral,An urgent report is being sought in this matter.,"The sentence expresses a procedural action (""अहवाल मागवून घेण्यात येत आहे"" - report is being sought) without any emotional or opinionated language, making it neutral."
कसला अमृत महोत्सव?हे वर्ष स्वातंत्र्याचा अमृत महोत्सवाचे आहे.,0,neutral,What kind of Amrit Mahotsav? This year is the Amrit Mahotsav of Independence.,"The phrase ""कसला अमृत महोत्सव?"" expresses skepticism or questioning, neutralizing the overall sentiment. While ""अमृत महोत्सव"" itself might be positive, the interrogative tone implied by ""कसला"" (what kind of?) negates that positive association."
सर तुम्ही भाजपचं प्रवक्तेपद घेऊन टाका आता,0,neutral,"Sir, you should take the post of BJP spokesperson now.","The sentence expresses a suggestion/opinion rather than an emotion. ""सर तुम्ही भाजपचं प्रवक्तेपद घेऊन टाका आता"" is a statement about a possible future action, lacking strong positive or negative words that would suggest sentiment. The phrase ""घेऊन टाका आता"" (should take now) is neutral in tone and simply makes a recommendation."
"इतिहास साक्षी आहे, खवळलेल्या समुद्राचा आणि शांत दिसणाऱ्या माणसाचा, कधीच नाद करू नये.",0,neutral,History is a witness to the fact that a stormy sea and a seemingly calm man should never be disturbed.,"The sentence conveys a general warning or observation about the potential danger of both outward aggression (""खवळलेल्या समुद्राचा"" - stormy sea) and hidden emotions (""शांत दिसणाऱ्या माणसाचा"" - seemingly calm man). There's no strong positive or negative sentiment, hence neutral."
रात्रीचा खेळंच बरा होता,1,joy,The night game was good.,"The Marathi word ""बरा"" (bara), meaning ""good,"" indicates a positive sentiment. While the overall sentiment is neutral (0.0), the presence of ""बरा"" suggests a hint of positive emotion like joy."
आपल्या देशात पण महागाई विरोधात आंदोलन झालं पाहिजे..!,0,neutral,There should be a movement against inflation in our country too..!,"The sentence expresses a general opinion about the need for a movement against inflation. The phrase ""महागाई विरोधात आंदोलन झालं पाहिजे"" (mahagai virodhat andolan zale pahije - movement against inflation should happen) is a neutral statement of desire or suggestion rather than a display of strong positive or negative feeling."
मशाल आधीच विझली आहे,0,neutral,The torch has already gone out.,"The sentence ""मशाल आधीच विझली आहे"" is neutral because it states a fact (""मशाल विझली आहे"" - the torch has gone out) without expressing any positive or negative emotion. The phrase ""आधीच"" (already) simply adds temporal context and doesn't contribute to sentiment."
कंपनी मध्ये हे उलटे असते,0,neutral,It's the other way around in the company.,"The sentence expresses a factual difference without any inherent positive or negative connotation. The phrase ""उलटे असते"" (ulte aste - the other way around) simply describes a state of affairs, leading to a neutral sentiment."
"     , महाशिवरात्रनिमित्त बनवा स्पेशल थंडाई

./-/…

 ",0,neutral,", Make a special thandai for Mahashivratri

./-/…","The sentence is neutral as it's a suggestion/instruction (""बनवा"" - banva - make) without any inherent positive or negative connotations."
म्हणजे हा काळा बदक नाही तर.,0,neutral,So this is not a black duck.,"The sentence is neutral because it is a factual statement simply identifying an object as not being something (""नाही तर"" - nahi tar - not so/not then), lacking any emotional or opinionated language."
किंबहुना लेकाला का विचारत नाही की तू खुश आहेस का सूनबाई बरोबर,-1,anger,"In fact, why don't you ask your daughter-in-law if she is happy with you?","The phrase ""का विचारत नाही"" (ka vicharat nahi - why don't you ask) suggests a confrontational tone and implied accusation, leading to the anger emotion and a neutral sentiment, as the sentence itself doesn't explicitly express a positive or negative emotion, but questions the behavior."
तुम्ही मुघलांचा इतिहास वाचल्या सारखे का करता मग...,0,neutral,Why do you pretend to have read the history of the Mughals?,"The sentence is neutral because it poses a question, ""तुम्ही मुघलांचा इतिहास वाचल्या सारखे का करता मग..."" (tumhi mughlancha itihas vachlya sarkhe ka karta mag...), which expresses mild curiosity/incredulity rather than a strong positive or negative feeling. The phrase ""वाचल्या सारखे का करता"" (vachlya sarkhe ka karta) implying pretense, doesn't inherently express strong negative sentiment in this context."
ये तो ब्रम्हदेव की वारीस है,0,neutral,He is the heir of Brahma,"The sentence expresses a statement of lineage (""वारीस"" - heir) without conveying any explicit positive or negative sentiment. It is a factual statement, hence neutral."
सगळी ही,0,neutral,All of this,"The phrase ""सगळी ही"" (sagli hi) is a general statement lacking any emotional or opinionated content, thus contributing to a neutral sentiment."
