Text,Sentiment,Emotions,translated_text,Justification
"मुंबईत पाऊस किती पडावा हे महापालिका ठरवते, तेही भाजपाची सत्ता नसलेली महापालिका.... अकल शुन्य माणूस....",-1,disgust,"The municipal corporation decides how much rain falls in Mumbai, that too without BJP in power.... A mindless person....","अकल शुन्य माणूस (mindless person) is direct insult, expressing disgust."
"राष्ट्रवादी हा भ्रष्टवादी व भ्रष्टाचारी पक्ष होता, आताही तो महाभ्रष्टवादी व महाभ्रष्टाचारी पक्ष आहे....",-1,disgust,"The Nationalist Party was a corrupt and corrupt party, and even now it is a very corrupt and corrupt party...",भ्रष्टाचारी पक्ष (corrupt party) reflects strong disgust.
मंत्रिमंडळ विस्तार होत नाही याचे कारण हा पश्चात्तापच आहे का ?,0,neutral,Is this regret the reason why the cabinet is not expanding?,"पश्चात्ताप (regret) is speculative, with neutral tone."
"अरे मार्गदर्शक सांगितलं होत, संपूर्ण पक्ष पाया जवळ ठेवायला नाही सांगितलेलं.",0,neutral,"Oh, the guide said, I didn't tell you to keep the entire party close to the base.","मार्गदर्शक सांगितलं (the guide said) is a recounting, neutral."
तू लुल्लीचा इंजिनिअर आहेस का रे बहीण भिक्या,0,neutral,"Are you a lully engineer, sister Bhikya?","लुल्लीचा इंजिनिअर is teasing, but the tone remains neutral."
उमेदवारी दुसऱ्या व्यक्ती ला का दिली नाही..? पती पेक्षा पक्ष महत्वाचा का...?,-1,surprise,Why wasn't the candidacy given to another person? Why is the party more important than the husband?,"उमेदवारी (candidacy) questioned in a surprised, incredulous tone."
भ्रष्टाचारी पतीला ईडी सी.बी.इ. पासून वाचवनारी सावीचीत्रा ताई.. धन्य हो.. पगार वेळेवर मिळतो का..??,-1,anger,"Savichitra Tai, who saved her corrupt husband from ED CBE.. Be blessed.. Do you get your salary on time..??",भ्रष्टाचारी पतीला (corrupt husband) and sarcasm show anger.
"व्यापारी, उद्योजक आणि व्यावसायिकांनो, सावधान! जीएसटी विभागाने दिला हा गंभीर इशारा",-1,fear,"Traders, entrepreneurs and businessmen, be careful! GST department has given this serious warning",गंभीर इशारा (serious warning) signals fear or caution.
स्वायत्त हा शब्दच आता हास्यास्पद वाटायला लागला आहे.,-1,disgust,"The very word ""autonomy"" is now starting to sound ridiculous.","The phrase ""हास्यास्पद वाटायला लागला"" (has started to sound ridiculous) shows mockery and clear disdain, indicating disgust."
भक्त आहात का आहात? करतो आता. चूक झाली ट्विट करून,0,neutral,Are you a devotee? I am doing it now. I made a mistake by tweeting.,"The self-admission ""चूक झाली"" (I made a mistake) and lack of emotional charge keep this statement neutral."
तू येडपट आहे हे वारंवार का सिद्ध करतोस,-1,surprise,Why do you keep proving that you're a dupe?,"The repeated question and insult ""येडपट"" (idiot) signals disbelief and surprise."
म्हणून शेवटी ठरवले की प्रत्येक भ्रष्ट आहे,0,neutral,So finally decided that everyone is corrupt.,"The phrase is a generalized statement of fact, with no strong emotion expressed — neutral."
नाद पाहिजे ओ तीन बायका सोबत आहे सद्या मी,0,neutral,I want to hear the sound of three wives with me right now.,"The humorous or boastful tone of ""तीन बायका"" (three wives) doesn’t express emotion directly — neutral."
चॅनेलसाठी टायर मध्ये मार खाल्ला राव त्यांनी...जरासुद्धा किंमत नाही चॅनेलला त्याची,0,neutral,Rao beat the tires for the channel...he is not worth it at all for the channel.,"किंमत नाही (not valued) is critical, but the tone remains neutral and descriptive."
काँग्रेसला एक आक्रमक चेहरा असणारा अध्यक्ष हवा होता.,0,neutral,Congress wanted a president with an aggressive face.,"This is a factual political observation, without emotional content — neutral."
"अरे भाऊ पहिलाच उमेदवार उभा नाही करायचं होत ना,,कशाला ड्रामा करत आहात.",-1,surprise,"Hey brother, you didn't want to stand as the first candidate, why are you creating drama?","The rhetorical question ""कशाला ड्रामा"" (why the drama?) implies exasperation and surprise."
कंटाळले आहेत ते म्हणून नवीन नवीन चिन्ह शोधत आहेत,0,neutral,They are bored so they are looking for new symbols.,"कंटाळले (bored) reflects fatigue, but the sentence stays emotionally neutral."
आमच्याकडे बलात्कार्याना निर्दोष सोडून त्यांचा सत्कार करून मिळेल..- - भाजपा,1,joy,We will get rapists acquitted and felicitated..- - BJP,"Sarcastic praise using ""सत्कार"" (felicitate) turns into bitter humor — interpreted as dark joy."
जबरदस्ती आहे का? .... माघार घे तर नाही म्हटलं ... स्वतःच माघार घेतली,0,neutral,"Is it forced? .... If you withdraw, you said no ... you withdrew on your own.","Questioning tone, but not strongly emotional — neutral."
साडेतीन जिल्ह्याच्या बाहेर कधी पडले का?,0,neutral,Have you ever been outside the three and a half districts?,"Use of sarcasm in ""साडेतीन जिल्हे"" doesn't carry emotion — neutral."
हार निश्चित होती,0,neutral,Defeat was certain.,Straightforward statement of outcome — no emotion — neutral.
मुक्ताफळं ऐका‌ आता. झाले का समाधान की आता नेसूचं सोडून देताय?,0,neutral,Listen now for free. Are you satisfied that you are leaving Nesu now?,"मुक्ताफळं (free advice) is sarcastic, but lacks emotional intensity — neutral."
ह्यांना ह्याचा पोरगं ऐकत नाही आणि हे आम्हाला बाळासाहेबांचे विचार सांगणार ...,-1,disgust,This guy doesn't listen to them and he will tell us Balasaheb's thoughts...,"Hypocrisy exposed by ""पोरगं ऐकत नाही"" creates moral disgust."
लोकमत आता लोकांच कुठ राहिल ते तर सत्ता पक्ष च्या मागे मागे फिरत आहे,0,neutral,"Lokmat is now following the ruling party, not the people.",Political critique but tone remains neutral and observational.
हा काळा खेकडा हयाची जातच नांगी मारण्याची,-1,disgust,This black crab is a breed that is meant to sting.,नांगी मारण्याची (destructive by nature) reflects strong contempt — disgust.
मविआ चे नेते आणि कार्यकर्ते पिसाल्ले,-1,sadness,MAVIA leaders and activists were beaten up.,पिसाल्ले (were beaten up) evokes sympathy — sadness.
"बेरोजगारीमुळे देशातील तरुण त्रस्त झाले आहे,पण मोदी सरकार पूर्ण पने मौन आहे।",-1,disgust,"The youth of the country are suffering due to unemployment, but the Modi government is completely silent.","त्रस्त झाले आहे (suffering) and ""मौन"" (silence) show social frustration — disgust."
शिवसेना ही हिंदुह्रदयसम्राट बाळासाहेबांची आहे तुमच फक्त बाळासाहेब च आहे खोके,0,neutral,"Shiv Sena belongs to Balasaheb, the king of Hindu hearts. You are only Balasaheb's.","खोके (suitcases) is a dig, but the sentence doesn’t express strong emotion — neutral."
आरे बालिश लेकरा तुमच्या साहेबांनी पत्र लिहण्याच्या आधी त्यांची निवडणुकीत युती झाली होती.,0,neutral,"Before your sir wrote the letter to the children of Aarey, they had formed an alliance in the elections.","बालिश लेकरा (childish kid) is slightly mocking, but the overall tone stays neutral."
एक्झॅक्टली मला पण कळतं नाही आहे,0,neutral,I don't know exactly either.,Straightforward confusion — no emotional tone — neutral.
हा पाकीट माऱ्या ट्विट करुण पळाला,0,neutral,This wallet ran away after I tweeted it.,पाकीट माऱ्या (pickpocket) is insulting but playful — neutral.
तु कायम आभाळ हेपलत असतोस ना भातळ्या त्यामुळे तुला असं वाटतय वसाड्या,0,neutral,"You're always looking at the sky, aren't you, Bhatla? That's why you feel this way, Vasadya.","The mockery is clear, but lacking emotional weight — neutral."
हे वाले बईमान आहे… पिसाळलेले,-1,disgust,This guy is dishonest... crushed.,"बईमान (dishonest) and ""पिसाळलेले"" (out of control) reflect contempt, indicating disgust."
सांभाळुन बुडाला पण मशाल लावु शकतात विरोधकांच्या,0,neutral,"Even if you manage to drown, you can light the torch for the opposition.",Strategic commentary without emotional intensity — neutral.
खरेच आहे ते...इतिहास बघा...हे काय..वाकड तोंडे काय.... स्वबळावर कधी सत्ता मिळवली?..,-1,surprise,It's true...look at history...what is this...what are these crooked mouths....when did they ever gain power on their own?..,The questioning and sarcastic tone reflect surprise.
चुत्या लोकांचे सरकार आहे.. यांना म्हशी मागे पाठवायला हवं हे त्याच लायकीचे आहेत.,-1,anger,This is a government of idiots. They deserve to be sent back to the buffalo.,Use of slurs and insult-laden comparison shows strong anger.
बाणावरून तुझ्या उद्धवला मशालीवर यावं लागलं यातच तुमची हार आहे राहुल्या..,0,neutral,"Your defeat, Rahul, is that your Uddhav had to come to the torch from the arrow.","A jibe, but stated flatly — neutral."
"बेरोजगारीची भीती किती आहे, आम्हाला विचारू नका. मी आजारी असतानाही पुस्तके उघडून वाचली आहेत.",-1,fear,Don't ask us how much fear there is of unemployment. I have opened books and read them even when I was sick.,"The phrase ""भीती किती आहे"" (how much fear there is) expresses clear anxiety — fear."
सर्वांनी लक्षात ठेवा आपल्याला बाळासाहेबांच्या शिवसेनेला हरवायचे आहे..,0,neutral,"Everyone, remember that we have to defeat Balasaheb's Shiv Sena.",Motivational but not emotional — neutral.
विकृती आहे ही आणि हेच बिनडोक भक्त मंडळींना आवडतं,-1,disgust,This is a distortion and this is what the mindless devotees like.,"विकृती (perversion) and ""बिनडोक"" (brainless) clearly express disgust."
मग आत काय गोट्या खेळायला घेऊन गेले आहेत..,0,neutral,So what kind of toys have they taken inside to play with?,Mocking tone but no emotional outburst — neutral.
म्हणजे स्वताचे महत्त्व वाढवण्याचा किती हा केविलवाणा प्रयत्न....... शी......,-1,disgust,"I mean, what a pathetic attempt to increase one's own importance....... Shi......","केविलवाणा प्रयत्न (pathetic attempt) and ""शी"" express scorn — disgust."
"भेंडी, हे लोक जगाचं वाटोळं करुनच सोडणार आहेत वाटतं...",-1,sadness,"Okra, I think these people are going to leave the world behind...",जगाचं वाटोळं (ruin the world) conveys hopelessness — sadness.
गद्दार सेना आता भाजपची ढाल बनून पाठीत तलवारीने वार करणार,-1,disgust,The traitor army will now become the shield of BJP and stab it in the back with a sword,"Use of ""गद्दार"" (traitor) and ""तलवारीने वार"" (stab) is aggressive — disgust."
हे पालथे घडे आहेत!! कांही होणार नाही.,-1,anger,These are all fake!! Nothing will happen.,पालथे घडे (empty vessels) and exasperation reflect anger.
आता तु पण बंद पाडणार,0,neutral,Now you will also close it.,Straightforward statement — neutral.
अक्कल घान बाई तुझी मनमोहनसिंग यांच्या बद्दल बोलायची पण लायकी नाही आहे.,0,neutral,"You, wise lady, are not qualified to talk about Manmohan Singh.","लायकी नाही (not qualified) is insulting, but tone stays neutral."
आपलं चालत का मोदी आणि शाहांपुढे काही,0,neutral,Are we ahead of Modi and Shah?,"Question, rhetorical — neutral tone."
हा दाखवुन लोकांनाकाय मुर्ख बनवतात साहेब शेवटी बोलुन गेलेत नीच प्रवृत्ती आहे म्हणुन,-1,anger,"Why are you making people fools by showing this? Sir, you finally spoke up and said that you have a low tendency.","मुर्ख बनवतात (make fools) and ""नीच प्रवृत्ती"" (low tendency) express anger."
बंडला मारत फिरत होते का?,0,neutral,Were you going around killing Bundala?,Questioning — neutral.
कसलं काय एवढी महगाई करून ठेवलीय सण आला काय आणि गेला काय .,-1,surprise,What is it that has made it so expensive? Has the festival come and gone?,सण आला काय आणि गेला काय expresses disbelief — surprise.
पुण्यासारख्या जागतिक पातळीवर महत्वाच्या असणाऱ्या शहरात असे चित्र निर्माण होणे हे अत्यंत दुर्दैवी आहे.,-1,sadness,It is extremely unfortunate that such a picture has emerged in a globally important city like Pune.,अत्यंत दुर्दैवी (extremely unfortunate) conveys sadness.
काय त्या फेक व्हिडीओ काय तो फेक पुरस्कार सगळं आहे,-1,surprise,What are those fake videos and all those fake awards?,"Use of ""फेक"" repeatedly implies disbelief — surprise."
“गेले त्यांच्यामुळे शिवसेना संपली नाही तर त्यांना गाडून शिवसेना पुढे गेली”,0,neutral,"Shiv Sena did not end because of those who left, but by burying them, Shiv Sena moved forward","Metaphorical, but calmly stated — neutral."
हे धक्कादायक आहे,-1,surprise,This is shocking.,धक्कादायक (shocking) directly expresses surprise.
ईतके दिवस झोपले होते का? # गेम प्लॅन फसला म्हणुन सगळं नाटक आहे.,-1,anger,"Have you been sleeping for so many days? # The game plan failed, so it's all drama.",The accusatory tone and blame clearly express anger.
"थोडक्यात काँग्रेसला वाचवण्याचा अशा यात्रांचा काहीही लाभ होणार नाही, हेच खरे !",-1,anger,"In short, such yatras will not be of any use in saving the Congress, that is true!",The dismissal of value in a frustrated tone reflects anger.
तुम्ही खरोखरच आहात.. हे वेळोवेळी सिध्द करत आहात.,1,joy,You are truly... proving this time and time again.,The acknowledgment and admiration reflect joy.
माझी शहरातल्या लोकांना नम्र विनंती आहे कृपया पाणी जपून वापरा उभ्या महाराष्ट्रात दुष्काळ आहे,0,neutral,My humble request to the people of the city is to please use water wisely as there is a drought in Maharashtra.,A polite request without emotional charge — neutral.
डेप्युटी मिनिस्टर ला काहीच नाही,0,neutral,The Deputy Minister has nothing.,Straightforward statement — emotionally neutral.
गद्दारांनां पुन्हा पुन्हा आठवण करून द्यावी लागते कारण गद्दार हे गद्दारच असतात.,-1,disgust,Traitors need to be reminded again and again because traitors are traitors.,गद्दार (traitor) repeated to express contempt — disgust.
"म्हणजे देशात गरिबी वाढत नसून, आदानी जास्त श्रीमंत होत आहे",0,neutral,"This means that poverty is not increasing in the country, but the people are getting richer.",Critique without strong emotion — neutral.
"म्हणून तर आसाराम, नारायण साई, राम रहीम सिंह, हे जेलात आहे.....",-1,sadness,"That's why Asaram, Narayan Sai, Ram Rahim Singh are in jail...",The fall from power to prison evokes sadness.
घरात एक तरी शाहणं माणूस पाहिजे होतं लका,0,neutral,"I needed at least one good man in the house, Lucka.",Commentary without strong emotional weight — neutral.
भाजपच्या राजवटीत दिवसेंदिवस भाव वाढत असून सर्वसामान्यांचे जीवनही दयनीय होत आहे.,-1,sadness,"Under the BJP rule, prices are increasing day by day and the lives of the common man are becoming miserable.",दयनीय (miserable) conveys sadness.
श्रीखंड तरी स्वताचा आहे की तो सुद्धा चोरूनच आणला आहे.  गद्दार ने,-1,anger,Is Shrikhand his own or has he stolen it too? The traitor,Insulting with accusation of theft and betrayal — anger.
"लुक्खा झाला आहे तो,, पाय पूसने लिब्रांडु लोकांचे जीने",-1,disgust,"He has become a fool, the people of Librandu are living with their feet pressed against his feet.",लुक्खा and metaphor suggest insult — disgust.
हा व्हीडीओ प्रूफ....अंधभक्त आपल्याच दुनियेत जगत असतात,0,neutral,This video is proof....blind devotees live in their own world.,"Critique, but stated plainly — neutral."
पुणे हादरलं..पुण्यात स्पर्धा परिक्षेची करत होता तयारी अन अचानक..,-1,fear,Pune was shaken..I was preparing for a competitive exam in Pune and suddenly..,The abruptness and context suggest fear or anxiety.
साहेब आपलं सरकार असताना का नाही विषय मांडलात काम लवकर झालं असतं,0,neutral,"Sir, why didn't you raise the issue when we were in power? The work would have been done sooner.",Criticism without strong emotion — neutral.
आता हा सतरंज्या उचल्या लोकांना ज्ञान शिकवणार का..,0,neutral,Now will this sataranjaya teach people knowledge..,"Mocking, yet calm — neutral."
मग ढोकळा विकायला जातो का गुजरात ला गुलामा,0,neutral,"So, is Ghulama going to Gujarat to sell dhokla?","Satirical and regional, but not emotionally intense — neutral."
पहिली आग यांच्याच घरात लागणार आहे विधानसभा निवडणुकीत,0,neutral,The first fire will be in his own house in the assembly elections.,Metaphorical criticism — neutral.
भल्या भल्या ला जमले नाही आणि ही आणीन होय,0,neutral,I couldn't do it well and I'll bring this.,Plain commentary — neutral.
मंद सैनीक बेकार आहेत. कमलिची दलाली करणे एकमेव काम त्याना,0,neutral,Slow soldiers are useless. Their only job is to broker Kamali,"Insult, but without emotional exaggeration — neutral."
आधीच प्रदुषण वाडवुन ठेवलय ह्या लोकांनी ...मा वि आ करुन...,-1,anger,These people have already spread the pollution...,Blaming with frustration — anger.
त्यात पण तुमच्या पक्षाची पब्लिसिटी कशाला? एकट्या दिदिंचा फोटो नव्हता का?,-1,surprise,Why is there publicity for your party in it? Wasn't there a photo of Didi alone?,कशाला questioning tone indicates surprise.
सत्य हे नेहमी कुत्सितपणाच्या पोटी दडवलं जातं.,0,neutral,The truth is always hidden behind malice.,Philosophical observation — neutral.
ह्या मागे काहीतरी षडयंत्र असेल हे लक्षात घ्या....फडणवीस एवढ्या लगेच माघार घेणार नाहीत.,0,neutral,Keep in mind that there must be some conspiracy behind this....Fadnavis will not back down so soon.,Calm suspicion without emotional tone — neutral.
हा टाळ्या वाजवायला आला का महिलेच्या वतीने हाय हाय,0,neutral,Did he come to clap on behalf of the woman? Hi hi,Satirical but not emotionally intense — neutral.
खरंच गुढघ्यात असते का शेणकिड्यांची?,-1,surprise,Are there really dung beetles in the barn?,"Rhetorical, absurd imagery suggests surprise."
ध्वज बाहेर आलाय तरीही अक्करमाशी थांबत नाही .,0,neutral,"Even though the flag has come out, the Akkaramashi does not stop.",Metaphoric phrasing but neutral in tone.
पण त्या ऑफिस मध्ये कोणी काम करत नाही,0,neutral,But no one works in that office.,"Casual observation, not emotionally expressive — neutral."
लोकमत चे मालक मारवाडी आहेत म्हणून मराठीद्वेष आहे.,-1,disgust,There is hatred towards Marathi because the owners of Lokmat are Marwaris.,Blaming a community reflects disgust.
अगोदर ही पोस्ट काढा आणी मराठीत जन जागृती करा,0,neutral,First remove this post and create public awareness in Marathi.,Instructional suggestion — neutral.
"ईडीचं सरकार घाबरट असून राज्याच्या जनतेसाठी नाही तर गुजरातसाठी काम करतं"" नाना पटोले",0,neutral,"ED government is scared and works for Gujarat, not for the people of the state, Nana Patole",Quoted criticism — neutral.
माजलेत हे डॉक्टर फटकवून काढले लायकीचे आहेत,-1,anger,These doctors deserve to be kicked out of the hospital.,फटकवून काढले (kick out) expresses anger.
न्यायमूर्ती च असे म्हणत असतील तर निवडणूक आयोग च काय,0,neutral,"If the judges are saying this, then what about the Election Commission?",Critical question but not emotionally intense — neutral.
दुसर्यांच्या घरात काय चालले आहे हे वाकून बघण्याचा स्वभाव सोड,-1,disgust,Give up the habit of peeking into other people's homes.,वाकून बघण्याचा is said with contempt — disgust.
ऊद्धव ठाकरे हे कुत्सित व कोत्या मनोवृत्तिचे व्यक्तिमत्व आहे,-1,disgust,Uddhav Thackeray is a personality with a nasty and mean attitude.,"कुत्सित and ""कोत्या"" directly express disgust."
राजकीय वजन.... जे टाकून ट्विटरवर सदानकदा व्हिक्टीम कार्ड खेळत होती एक महिला,-1,disgust,"A woman was constantly playing the victim card on Twitter, throwing political weight...",व्हिक्टीम कार्ड खेळत होती is sarcastic and reflects disgust.
पासून भारतात लोकशाही हा निव्वळ भ्रम ठरला आहे.,0,neutral,Democracy has been a mere illusion in India since then.,Political opinion expressed flatly — neutral.
पालघर चे साधूची गणना नागरीक म्हणून होत नाही .,0,neutral,The Sadhu of Palghar is not counted as a citizen.,Claim stated plainly — neutral.
कधीच मुद्दे नाहींत कायम गुद्याची भाषा मग दुसरा पर्याय नाही,0,neutral,"Never have issues, always talk about the anus, then there is no other option.","Vulgar, yet not emotionally expressive — neutral."
हे प्रश्न आपण जर आपण विचारले तर अळंम टळंम करतात. उत्तर नसतं ना कारण.,0,neutral,"If we ask these questions, they will be confused. Because there is no answer.",Accusation of avoidance — neutral.
आता उद्धव ठाकरे यांच्या शिवसैनिकांना म्हणतील की आपल्याला बाळासाहेबांच्या शिवसेनेला हरवायचे आहे...कठीण आहे,0,neutral,Now Uddhav Thackeray's Shiv Sainiks will be told that they want to defeat Balasaheb's Shiv Sena...it is difficult.,"Statement with critical tone, emotionally flat — neutral."
स्वात निवडुन याव एतक धमक नाही का ?,1,joy,Isn't it enough to choose Swat?,धमक नाही का suggests admiration — joy.
तो तर आता गावचा सरपंच पण होत नसतो,0,neutral,He wouldn't even be the village sarpanch anymore.,Derogatory yet calm tone — neutral.
मूळात दुसऱ्या धर्माच्या कार्यक्रमात जावेच कशाला? आम्ही येतो का मशिदीत?,-1,disgust,Why should we go to another religion's event in the first place? Do we come to the mosque?,Religious hostility shows disgust.
खरं पण यावर हंसन फार चूक... कारण त्याच्या अविष्याची तीच खरी गाडी आहे,0,neutral,"True, but Hansan is very wrong about this... because that is the real car of his future.",Casual philosophical commentary — neutral.
कशात किती टक्के खायचे हे ठरवते का महापालिका ?,0,neutral,Does the municipality decide what percentage of food should be consumed?,Satirical questioning — neutral.
"रवी किशन यांची कोट्यवधींची फसवणूक; बिल्डरने 'असा' दिला धोका, नेमकं काय घडलं?",-1,surprise,"Ravi Kishan cheated of crores; The builder gave such a threat, what exactly happened?",नेमकं काय घडलं? — curiosity with shock — surprise.
मेहबूबा मुफ्ती च्या लोटांगण घातले होते तेव्हा हिंदूत्व कुठे गेले होते केशवराव.,0,neutral,"Where had Hinduism gone when Mehbooba Mufti was bowing down to him, Keshav Rao?",Blame stated rhetorically — neutral.
लोक सुद्धा नाहीत नीट....आणि काय ते नियोजन,0,neutral,Even the people are not well....and what is the plan?,"Casual complaint, not emotionally intense — neutral."
रट्टे हवे होते तुला,0,neutral,You wanted Ratte.,"Possibly mocking, not overtly emotional — neutral."
"आताच्या गलिच्छ राजकरण पाहता, मनसे हा जनतेसाठी सक्षम पर्याय. आता लढायचं ते जिंकण्यासाठीचं.",0,neutral,"Given the current dirty politics, MNS is a viable option for the people. Now, the fight is to win.",Political opinion with determined tone — neutral.
तुझी लायकी आहे का बोलायला शिक आगोदर,-1,anger,Do you deserve it? Learn to speak first.,लायकी and imperative tone indicate anger.
नाशिक चा शांताक्लोज हागण भुजबळ हा खरा जातीयवादी पक्ष राष्ट्रवादीच आहे हे सिद्ध करताना!?,-1,surprise,Nashik's Shanta Close Hagan Bhujbal is proving that the real communalist party is the Nationalist Party!?,Mocking but with surprise at hypocrisy — surprise.
राजकीय तज्ञांची हि अवस्था?,0,neutral,Is this the state of political experts?,"Sarcastic, but neutral in delivery."
ऋतुजा लटकेंचा राजीनामा स्वीकारत नव्हते तेव्हा कुठे गेला होता राज साहेब,0,neutral,Where did Raj Saheb go when he was not accepting Rituja Latke's resignation?,"Critical, but neutral."
तुझ्यातून कोणत्या तरी पार्टी ला बांधील असल्याचा वास येतोय हा सडक्या पणा सोड राज्या,-1,disgust,"You smell of being tied to some party. Leave this pathetic attitude, Rajya.",सडक्या पणा clearly shows disgust.
"मी अंतराळवीर आहे, पृथ्वीवर येण्यासाठी पैसे हवेत, महिलेला लाखोंचा गंडा…",-1,anger,"I am an astronaut, I need money to come to Earth, the woman is being robbed of millions...",Sarcastic frustration — anger.
हे नाही होणार भक्तांकडून,0,neutral,This will not happen from devotees.,"Flat, declarative tone — neutral."
विकून खाल्ली लोकमत वाल्यांनी आणि ने पण,0,neutral,"The people of Lokmat sold it and ate it, and they also",Corruption implication — neutral.
तुम्ही अशी बाजू घेताय त्याची तर मला तुमच्यावर शंका येऊ राहिलीय भाऊ,-1,fear,"If you take such a stand, I'm starting to doubt you, brother.",शंका येऊ राहिलीय conveys fear or mistrust — fear.
तूच उतर तसही तुला काही काम धंदा नाही,-1,anger,You have no business even if you get off.,काम धंदा नाही is insulting — anger.
बाळासाहेब नावाचे जेवढे हसू कराल तेव्हढे उद्धव ठाकरेंचे नुकसान आहे...,0,neutral,"The more you laugh at the name Balasaheb, the more Uddhav Thackeray loses...","Causal argument, not emotional — neutral."
पुढच्या निवडणुकीत तुम्हाला एकापेक्षा जास्त जागा मिळतील' - हाही एक भ्रम आहे,0,neutral,You will get more than one seat in the next election' - this is also an illusion,Statement of disbelief — neutral.
हिंदी लादणे थांबवा. हिंदी राष्ट्रभाषा नाही.,0,neutral,Stop imposing Hindi. Hindi is not the national language.,Political statement — neutral.
सुशिक्षित तरुण गप्प का? बेरोजगारीसाठी कोण जबाबदार आहे,-1,surprise,Why are educated youth silent? Who is responsible for unemployment?,Questions expressing surprise — surprise.
उद्योगाला परतावा द्यायला आहे पण शेतकर्याला मदत करायला नाही का साहेब,0,neutral,"We have to give a return to the industry but not to help the farmer, sir.",Criticism framed neutrally.
वाया गेलेली केस उत्तम उदाहरण म्हणजे आपण,-1,disgust,A good example of wasted hair is you.,वाया गेलेली केस is an insult — disgust.
जगून काय उपयोग आहे का,0,neutral,What's the point of living?,Existential expression without emotion — neutral.
"काहीतरी कमकाम करा रे. किती फिरता, गुवाहटी फिरून आला तरी मन काही भरत नाही.",0,neutral,"Do something stupid. No matter how much you travel, even after visiting Guwahati, your mind is not satisfied.",Sarcastic and critical — neutral.
तुझ्या घरी येईल म चालेल का भरकटलेल आहे ना,0,neutral,Can I come to your house? I'm lost.,Joking or casual — neutral.
त्या उद्धव‌ ठाकरेने म्हटले आहे की मला कोणाचाच प्रस्ताव मिळाला नाही!,-1,anger,That Uddhav Thackeray has said that I have not received any proposal from anyone!,Angry disbelief — anger.
डॉ. बाबासाहेब आंबेडकर मराठवाडा विद्यापीठात झालेला प्रकार अत्यंत निंदनीय आहे...,-1,disgust,Dr. What happened at Babasaheb Ambedkar Marathwada University is highly condemnable...,अत्यंत निंदनीय (highly condemnable) — disgust.
"पंढरपुर, देगलुर आणि कोल्हापूर येथे भाजप ची संस्कृती चुलीत गेली होती का?",0,neutral,"Was the BJP culture destroyed in Pandharpur, Degalur and Kolhapur?","चुलीत गेली implies sarcasm but lacks emotional intensity, hence neutral."
म्हणजे न्यायपालिका विकली आहे हे दिसत आहे खालील ट्विट वरून,0,neutral,"This means that the judiciary has been sold, as can be seen from the following tweet.","न्यायपालिका विकली आहे is a serious allegation, but stated matter-of-fact — neutral."
म्हणजे लोक बधिर होतात म्हणायचे आहे का,0,neutral,Does that mean people are going deaf?,बधिर होतात questions awareness but is non-emotive — neutral.
सुविचार पोस्ट करणे का बंद केलावं?? बोचले का? स्वतःला!!,-1,anger,Why should we stop posting good thoughts?? Are you offended? Yourself!!,बोचले का? directly conveys irritation and accusatory tone — anger.
गल्ली ते दिल्ली सरकार पण हे लोक यांच्या अपयशच खापर दुसऱ्यावर फोडणार,0,neutral,"From the streets to the Delhi government, these people will blame their failures on others.",अपयशच खापर दुसऱ्यावर फोडणार shows blame but stated neutrally.
यांचे आदर्शच माफिवीर तर हे काय लढाई करणार!,0,neutral,"If their ideal is a compassionate hero, what kind of fight will they have?","Use of ""माफिवीर"" is mocking but not emotional — neutral."
सलमान खानच्या शेजारी सोबतच्या वादात अभिनेत्याला कोणताही दिलासा नाही,0,neutral,Salman Khan's dispute with his neighbor leaves the actor with no relief,कोणताही दिलासा नाही states outcome plainly — neutral.
तुमच सरकार  .  वर्षे झक मारत होत का???? महाभोगस आघाडी,0,neutral,You are the government. Are the years flying by???? Mahabhogas front,"The sarcasm in ""झक मारत"" is critical but tone remains flat — neutral."
आमचा इंग्लिश माध्यमावर बहिष्कार आहे.,0,neutral,We are boycotting English medium.,"बहिष्कार expresses stance, not sentiment — neutral."
भाई स्वतःची नाचक्की स्वतःच करू नये वर्ष तुमचेच राज्य होते हे विसरता कसे,-1,anger,"Brother, don't do your own thing. How can you forget that it was your rule for years?","नाचक्की and ""विसरता कसे"" reflect frustration — anger."
स्वतः जाहीर करतोय.. माझे प्रोग्राम कोण बघत नाही म्हणून,-1,anger,I'm announcing it myself.. because no one watches my programs.,कोण बघत नाही implies self-directed frustration — anger.
अति शहाणा त्याचा बैल रिकामा.,0,neutral,The wise man's ox is empty.,"The proverb ""अति शहाणा..."" is proverbial — neutral."
आता काय शेतमजुराच्या मजुरीवर जीएसटी आकारता काय...,0,neutral,"Now, will GST be levied on the wages of agricultural laborers...",The rhetorical question implies critique but remains calm — neutral.
"लढ्याचे होते ना, माघार का घेतली? फाटली ना",-1,surprise,"It was a fight, wasn't it? Why did you retreat? It was torn apart.","फाटली ना is rhetorical sarcasm, indicating surprise."
"मग जोकसत्ता वाले कुठे गायब,ते तर आधी हवे!का त्यांचे फिक्स झाले?",-1,anger,So where did the people with power disappear to? They should have been fixed first!,फिक्स झाले? implies corruption and expresses anger.
असंच करा..! तुम्ही करायला घेतल्याशिवाय वठणीवर नाही येणार हे..!!,-1,anger,Do it like this..! It won't come to fruition unless you do it..!!,वठणीवर नाही येणार implies irritation and force — anger.
